database_id,disease_name,qualifier,hpo_id,reference,evidence,onset,frequency,sex,modifier,aspect,biocuration,creation_date
OMIM:615829,Xia-Gibbs syndrome,,HP:0011396,PMID:27148574,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-03-05],2025-03-05
OMIM:615829,Xia-Gibbs syndrome,,HP:0007334,PMID:34073322,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-03-05],2025-03-05
OMIM:615829,Xia-Gibbs syndrome,,HP:0000389,PMID:24791903,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-03-05],2025-03-05
OMIM:615829,Xia-Gibbs syndrome,,HP:0000268,PMID:38357260,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-03-05],2025-03-05
OMIM:615829,Xia-Gibbs syndrome,,HP:0001511,PMID:35716097,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-03-05],2025-03-05
OMIM:615829,Xia-Gibbs syndrome,,HP:0001357,PMID:35716097;PMID:30152016;PMID:24791903,PCS,,4/12,,,P,ORCID:0000-0002-0736-9199[2025-03-05],2025-03-05
OMIM:615829,Xia-Gibbs syndrome,,HP:0200055,PMID:24791903,PCS,,2/4,,,P,ORCID:0000-0002-0736-9199[2025-03-05],2025-03-05
OMIM:615829,Xia-Gibbs syndrome,,HP:0000664,PMID:35716097;PMID:30152016;PMID:32256298,PCS,,3/8,,,P,ORCID:0000-0002-0736-9199[2025-03-05],2025-03-05
OMIM:615829,Xia-Gibbs syndrome,,HP:0001631,PMID:35716097;PMID:38357260;PMID:27148574;PMID:31182893;PMID:30152016;PMID:34073322,PCS,,2/6,,,P,ORCID:0000-0002-0736-9199[2025-03-05],2025-03-05
OMIM:615829,Xia-Gibbs syndrome,,HP:0000028,PMID:35716097;PMID:27148574,PCS,,2/6,,,P,ORCID:0000-0002-0736-9199[2025-03-05],2025-03-05
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0002069,PMID:25658047;PMID:26185144,PCS,,3/7,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0003236,PMID:25658047,PCS,,1/5,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0000365,PMID:25658047;PMID:31396399;PMID:26185144;PMID:30659264,PCS,,10/14,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001332,PMID:30659264,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0002384,PMID:30659264,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0003198,PMID:31396399,PCS,,1/5,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001250,PMID:25658047;PMID:30659264;PMID:31396399,PCS,,10/13,,,P,ORCID:0000-0002-0736-9199[2024-10-08];HPO:skoehler[2015-04-19];HPO:probinson[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0025664,PMID:25658047;PMID:26185144,PCS,,2/11,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0012707,PMID:31396399,PCS,,3/4,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001252,PMID:25658047,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001252,PMID:31396399,PCS,,7/11,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001252,PMID:26185144,PCS,,5/5,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001252,PMID:33704555,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001251,PMID:33704555;PMID:25658047,PCS,,2/3,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0032278,PMID:25658047;PMID:26185144,PCS,,4/10,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0011410,PMID:26185144,PCS,,4/6,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0012666,PMID:25658047,PCS,,1/2,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0033725,PMID:33704555;PMID:25658047;PMID:31396399,PCS,,8/12,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0000639,PMID:30659264,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0007325,PMID:31396399,PCS,,3/6,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0006813,PMID:33704555;PMID:25658047;PMID:26185144,PCS,,1/12,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001063,PMID:25658047,PCS,,1/3,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0011924,PMID:33704555;PMID:30659264;PMID:26185144,PCS,,2/3,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0011968,PMID:33704555;PMID:31396399;PMID:30659264;PMID:26185144,PCS,,10/15,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001263,PMID:25658047;PMID:30659264;PMID:31396399,PCS,,13/13,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0002151,PMID:25658047;PMID:31396399;PMID:26185144;PMID:30659264,PCS,,20/24,,,P,ORCID:0000-0002-0736-9199[2024-10-08];HPO:skoehler[2015-04-19];HPO:probinson[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0025722,PMID:31396399,PCS,,2/3,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0002505,PMID:31396399,PCS,,1/5,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001257,PMID:33704555;PMID:25658047;PMID:31396399,PCS,,4/11,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0002104,PMID:25658047,PCS,,1/2,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001310,PMID:33704555,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001272,PMID:33704555;PMID:25658047;PMID:31396399,PCS,,4/11,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001271,PMID:31396399,PCS,,1/5,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001270,PMID:33704555;PMID:25658047,PCS,,2/3,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001508,PMID:30659264,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0100704,PMID:31396399,PCS,,5/11,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001987,PMID:30659264,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0008314,PMID:33704555;PMID:30659264;PMID:26185144,PCS,,1/3,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0002910,PMID:25658047,PCS,,0/5,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0002059,PMID:31396399,PCS,,6/9,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0002015,PMID:25658047;PMID:26185144,PCS,,7/8,,,P,ORCID:0000-0002-0736-9199[2024-10-08];HPO:skoehler[2015-04-19];HPO:probinson[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001321,PMID:33704555;PMID:25658047;PMID:31396399;PMID:26185144,PCS,,11/18,,,P,ORCID:0000-0002-0736-9199[2024-10-08];HPO:skoehler[2015-04-19];HPO:probinson[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0005684,PMID:25658047,PCS,,2/4,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001284,PMID:33704555;PMID:25658047,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0010851,PMID:33704555,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0002172,PMID:25658047,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0034369,PMID:25658047;PMID:26185144,PCS,,5/5,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0002093,PMID:30659264,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0002093,PMID:26185144,PCS,,4/4,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001639,PMID:25658047;PMID:30659264;PMID:31396399,PCS,,4/12,,,P,ORCID:0000-0002-0736-9199[2024-10-08];HPO:skoehler[2015-04-19];HPO:probinson[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0001511,PMID:25658047;PMID:26185144,PCS,,1/9,,,P,ORCID:0000-0002-0736-9199[2024-10-08];HPO:skoehler[2015-04-19];HPO:probinson[2024-10-08],2024-10-08
OMIM:616276,"Coenzyme Q10 deficiency, primary, 7",,HP:0003259,PMID:25658047;PMID:30659264,PCS,,0/6,,,P,ORCID:0000-0002-0736-9199[2024-10-08],2024-10-08
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0003774,PMID:33185949;PMID:27392076,PCS,,1/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0012606,PMID:33185949;PMID:27392076,PCS,,0/2,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0020132,PMID:27392076,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0040084,PMID:27392076,PCS,,0/2,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0040085,PMID:27392076,PCS,,0/2,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0012622,PMID:33185949;PMID:27392076,PCS,,5/5,,,P,ORCID:0000-0002-0736-9199[2024-07-19];HPO:skoehler[2017-07-13];HPO:probinson[2023-02-21],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0032218,PMID:33185949;PMID:27392076,PCS,,1/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0001903,PMID:33185949,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0011342,PMID:33185949;PMID:27392076,PCS,,1/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0012450,PMID:33185949;PMID:27392076,PCS,,1/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0004719,PMID:27392076,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0000278,PMID:33185949;PMID:27392076,PCS,,1/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0004732,PMID:33185949;PMID:27392076,PCS,,0/2,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0001562,PMID:33185949;PMID:27392076,PCS,,1/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0000110,PMID:27392076,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0001882,PMID:27392076,PCS,,2/5,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0003165,PMID:33185949,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0002153,PMID:33185949;PMID:27392076,PCS,,2/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0002572,PMID:33185949,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0000790,PMID:27392076,PCS,,0/2,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0000093,PMID:33185949;PMID:27392076,PCS,,0/3,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0034886,PMID:27392076,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0012213,PMID:33185949;PMID:27392076,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0001919,PMID:33185949;PMID:27392076,PCS,,1/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0001518,PMID:33185949;PMID:27392076,PCS,,6/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0000822,PMID:27392076,PCS,,0/5,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0004727,PMID:33185949,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0100838,PMID:27392076,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0001997,PMID:33185949;PMID:27392076,PCS,,2/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19];HPO:skoehler[2017-07-13];HPO:probinson[2023-02-21],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0003138,PMID:33185949;PMID:27392076,PCS,,2/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0000325,PMID:33185949;PMID:27392076,PCS,,1/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0002149,PMID:33185949;PMID:27392076,PCS,,3/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19];HPO:skoehler[2017-07-13];HPO:probinson[2023-02-21],2024-07-19
OMIM:617056,"Tubulointerstitial kidney disease, autosomal dominant, 5",,HP:0001875,PMID:33185949;PMID:27392076,PCS,,2/6,,,P,ORCID:0000-0002-0736-9199[2024-07-19];HPO:skoehler[2017-07-13];HPO:probinson[2023-02-21],2024-07-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0003774,PMID:21236492,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000541,PMID:21236492,PCS,,5/9,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000100,PMID:21236492,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000083,PMID:21236492,PCS,,6/6,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000580,PMID:21236492,PCS,,3/9,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0031266,PMID:21236492,PCS,,1/5,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0012574,PMID:21236492,PCS,,4/5,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000518,PMID:16912710;PMID:21236492,PCS,,3/12,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000639,PMID:16912710;PMID:21236492,PCS,,3/13,,,P,ORCID:0000-0002-0736-9199[2024-04-19];HPO:probinson[2013-02-26];HPO:probinson[2020-07-20],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0032582,PMID:21236492,PCS,,1/5,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0007663,PMID:21236492,PCS,,8/8,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0001967,PMID:21236492,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0001104,PMID:21236492,PCS,,1/9,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000510,PMID:21236492,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000099,PMID:21236492,PCS,,4/4,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000097,PMID:16912710;PMID:21236492,PCS,,2/3,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000790,PMID:21236492,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000093,PMID:21236492,PCS,,4/4,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000609,PMID:21236492,PCS,,1/9,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000822,PMID:21236492,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",,HP:0000568,PMID:21236492,PCS,,1/9,,,P,ORCID:0000-0002-0736-9199[2024-04-19],2024-04-19
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0000055,PMID:19889212,PCS,,0/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0031923,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0000494,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0005565,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0000151,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0012673,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0033131,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0000107,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0031909,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0000147,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0000003,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0005338,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09],2024-03-09
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,,HP:0000786,PMID:19889212,PCS,,1/2,,,P,HPO:probinson[2024-03-09];HPO:probinson[2024-03-09],2024-03-09
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0004325,PMID:37821226,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0002421,PMID:25981959;PMID:37821226;PMID:27062503;PMID:25794864,PCS,,4/8,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0002540,PMID:37964426;PMID:35743164;PMID:22986007,PCS,,4/4,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0000486,PMID:29925855;PMID:37964426,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0001332,PMID:37821226;PMID:29925855,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0000089,PMID:37964426,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0004322,PMID:37821226;PMID:37964426,PCS,,4/4,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0030177,PMID:29925855,PCS,,0/4,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0001290,PMID:37821226;PMID:27062503;PMID:25794864,PCS,,10/10,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0000514,PMID:28826917,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0003763,PMID:37821226,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",,HP:0000252,PMID:37821226;PMID:37964426,PCS,,3/4,,,P,ORCID:0000-0002-0736-9199[2024-07-17],2024-07-17
