database_id,disease_name,qualifier,hpo_id,reference,evidence,onset,frequency,sex,modifier,aspect,biocuration,creation_date
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0010945,PMID:27040691,PCS,HP:0011461,1/13,,,P,HPO:probinson[2019-09-03],2019-09-03
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0012444,PMID:27040692,PCS,,,,,P,HPO:probinson[2017-06-24],2017-06-24
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0001320,PMID:27040692,PCS,,,,,P,HPO:probinson[2017-06-24],2017-06-24
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0001562,PMID:27040691,PCS,HP:0030674,1/11,,,P,HPO:probinson[2019-09-03],2019-09-03
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0001321,OMIM:616900,TAS,,,,,P,HPO:skoehler[2017-07-13],2017-07-13
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0002093,PMID:27040692;PMID:30103036;PMID:29283439,PCS,,10/15,,,P,HPO:skoehler[2019-09-07];HPO:probinson[2024-10-14];ORCID:0000-0002-0736-9199[2024-10-04];ORCID:0000-0002-0736-9199[2024-10-14],2019-09-07
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0011471,PMID:27040692,PCS,,5/5,,,P,HPO:probinson[2017-06-24],2017-06-24
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0001837,PMID:27040691,PCS,,1/13,,,P,HPO:probinson[2019-09-03],2019-09-03
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0001558,PMID:27040691,PCS,HP:0030674,1/11,,,P,HPO:probinson[2019-09-03],2019-09-03
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0002465,PMID:27040691,PCS,,,,,P,HPO:skoehler[2017-07-13];HPO:probinson[2019-09-03],2017-07-13
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0006829,PMID:27040692,PCS,,5/5,,,P,HPO:probinson[2017-06-24],2017-06-24
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0012708,PMID:27040692,PCS,,3/3,,,P,HPO:probinson[2017-06-24],2017-06-24
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0002079,PMID:27040691,PCS,,,,,P,HPO:skoehler[2017-07-13];HPO:probinson[2019-09-03],2017-07-13
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0001500,PMID:27040691,PCS,,1/13,,,P,HPO:probinson[2019-09-03],2019-09-03
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0002059,OMIM:616900,TAS,,,,,P,HPO:skoehler[2017-07-13],2017-07-13
OMIM:616900,"Hypotonia, infantile, with psychomotor retardation and characteristic facies 3",,HP:0012510,PMID:27040692,PCS,,5/5,,,P,HPO:probinson[2017-06-24],2017-06-24
